playerid,S+,S,A,B,C,D,E,F,S+Rel,SRel,ARel,BRel,CRel,DRel,ERel,FRel
8474568,Luke Schenn,D,ANA,329:38,0.7280817069,1.698857316,0.3640408535,0.6067347558,0.7280817069,0.9101021337,2.002224694,5.096571949,0.106,0.517,-0.162,-0.339,-0.097,-0.021,0.281,0.148
8474628,Michael Stone,D,CGY,189:39,0.2109148431,1.687318745,1.160031637,0.8436593725,1.160031637,0.5272871078,1.265489059,4.323754284,-0.283,0.627,0.74,0.135,0.437,-0.23,-0.127,-0.305
8476409,Alan Quine,C,CGY,120:29,0.4979941901,1.659980634,0.3319961267,0.4979941901,1.161986443,0.8299903168,0.3319961267,5.311938027,0.004,0.599,-0.088,-0.211,0.439,0.072,-1.061,0.684
8477943,Brendan Perlini,L,CHI,731:45,0.7652886915,1.639904339,0.8199521695,0.9019473864,0.7379569525,0.9292791254,1.585240861,5.35702084,-0.038,0.214,0.273,-0.101,-0.113,-0.064,0.021,-0.015
8477943,Brendan Perlini,L,ARI,731:45,0.7652886915,1.639904339,0.8199521695,0.9019473864,0.7379569525,0.9292791254,1.585240861,5.35702084,0.114,0.454,0.294,0.106,0.14,0.24,0.1,-0.112
8474141,Patrick Kane,R,CHI,1516:46,0.791156627,1.635057029,0.6988550205,0.9493879524,0.9625738962,1.133991165,1.529569479,5.182075907,-0.012,0.209,0.152,-0.054,0.112,0.14,-0.034,-0.19
8478561,Andreas Martinsen,L,CHI,184:18,0.6511123169,1.627780792,1.302224634,1.410743353,0.6511123169,1.302224634,1.410743353,6.836679327,-0.152,0.202,0.756,0.408,-0.2,0.309,-0.153,1.465
8470622,Patrick Eaves,R,ANA,86:08,0.4643962848,1.625386997,0.9287925697,0.4643962848,0.6965944272,0.9287925697,1.857585139,3.482972136,-0.158,0.444,0.403,-0.481,-0.128,-0.002,0.136,-1.465
8475325,Jordan Nolan,C,STL,110:49,0.3609565348,1.624304407,1.082869604,0.7219130696,1.263347872,1.443826139,1.624304407,3.790043616,-0.082,0.671,0.501,-0.16,0.481,0.71,0.156,-0.663
8474579,Luca Sbisa,D,NYI,123:19,0.6487363157,1.621840789,1.297472631,1.297472631,0.4865522368,0.6487363157,1.784024868,4.378970131,0.057,0.42,0.824,0.38,-0.303,-0.198,0.303,-0.546
8474218,Jason Demers,D,ARI,618:32,0.4526837681,1.616727743,0.5820219875,0.5173528778,0.3880146583,0.4850183229,1.649062298,5.690881656,-0.198,0.43,0.056,-0.278,-0.21,-0.205,0.164,0.222
8473604,Jonathan Toews,C,CHI,1312:00,0.9298780488,1.615853659,0.7469512195,0.8231707317,0.6707317073,1.067073171,1.844512195,5.74695122,0.126,0.19,0.2,-0.18,-0.18,0.074,0.28,0.375
8475227,Chris Wideman,D,OTT,272:25,0.7341694708,1.615172836,0.5873355766,0.8810033649,0.5873355766,1.027837259,1.321505047,6.53410829,0.168,0.549,0.145,-0.085,-0.293,0.19,-0.235,-0.019
8475227,Chris Wideman,D,FLA,272:25,0.7341694708,1.615172836,0.5873355766,0.8810033649,0.5873355766,1.027837259,1.321505047,6.53410829,0.253,0.504,0.144,0.085,-0.066,0.265,-0.157,1.303
8475227,Chris Wideman,D,EDM,272:25,0.7341694708,1.615172836,0.5873355766,0.8810033649,0.5873355766,1.027837259,1.321505047,6.53410829,0.173,0.654,-0.007,0.015,-0.079,0.191,-0.334,1.221
8474873,Brian Lashoff,D,DET,49:41,1.61019792,1.61019792,0.40254948,1.20764844,1.61019792,1.20764844,1.61019792,6.038242201,0.883,0.463,-0.098,0.264,0.836,0.221,-0.16,0.894
8474066,Thomas Hickey,D,NYI,647:00,0.6491499227,1.607418856,0.5564142195,0.741885626,0.9582689335,0.8037094281,1.545595054,4.976816074,0.058,0.406,0.083,-0.176,0.168,-0.043,0.065,0.052
8477366,Luke Johnson,C,CHI,137:13,0.8745293332,1.603303777,0.5830195554,1.894813555,0.8745293332,0.5830195554,0.8745293332,4.518401555,0.071,0.177,0.036,0.892,0.024,-0.411,-0.689,-0.853
8478017,Mark Friedman,D,PHI,12:33,0.0,1.593625498,3.187250996,0.0,0.0,0.0,0.0,3.187250996,-0.554,0.558,2.667,-1.016,-0.689,-0.896,-1.666,-2.452
8475423,Darren Archibald,R,VAN,88:27,0.0,1.58281515,0.4522328999,0.22611645,1.13058225,0.9044657999,0.9044657999,7.009609949,-0.774,0.405,-0.072,-0.673,0.414,0.034,-0.735,1.884
8475423,Darren Archibald,R,OTT,88:27,0.0,1.58281515,0.4522328999,0.22611645,1.13058225,0.9044657999,0.9044657999,7.009609949,-0.566,0.517,0.01,-0.74,0.25,0.067,-0.652,0.457
8481442,Brady Keeper,D,FLA,12:40,0.0,1.578947368,0.0,0.0,0.0,0.0,1.578947368,6.315789474,-0.482,0.468,-0.443,-0.796,-0.653,-0.763,0.101,1.084
8478502,Dennis Gilbert,D,CHI,12:46,0.0,1.566579634,0.0,0.0,0.0,0.0,1.566579634,4.699738903,-0.803,0.14,-0.547,-1.003,-0.851,-0.994,0.003,-0.672
8480074,Alexandre Texier,C,CBJ,25:32,0.7832898172,1.566579634,0.0,0.7832898172,2.349869452,0.7832898172,0.7832898172,6.266318538,0.209,0.63,-0.579,-0.102,1.677,-0.003,-0.624,1.53
8479420,Tage Thompson,R,BUF,730:24,0.5750273823,1.560788609,0.7667031763,1.067907996,0.8488499452,0.6571741512,1.642935378,5.339539978,-0.083,0.358,0.241,0.106,0.224,-0.087,0.028,-0.246
8473546,Michael Grabner,L,ARI,489:54,0.449071239,1.551337008,0.7348438457,0.8164931619,0.6940191876,0.7756685038,1.428863033,5.960400082,-0.202,0.365,0.209,0.021,0.096,0.086,-0.056,0.492
8471657,Cody McLeod,L,NYR,246:13,0.4061463481,1.543356123,0.5686048873,0.6498341569,0.8935219657,0.9747512354,1.868273201,6.823258648,-0.197,0.318,-0.111,-0.346,0.219,0.042,0.236,1.449
8471657,Cody McLeod,L,NSH,246:13,0.4061463481,1.543356123,0.5686048873,0.6498341569,0.8935219657,0.9747512354,1.868273201,6.823258648,-0.202,0.546,-0.015,-0.289,0.159,0.118,0.365,1.966
8473573,Artem Anisimov,C,CHI,1076:24,0.7617985879,1.542177629,0.7432181345,0.9847640282,0.9661835749,1.096246748,1.560758082,5.555555556,-0.042,0.116,0.197,-0.018,0.115,0.103,-0.003,0.184
8480031,Max Comtois,L,ANA,130:56,0.4582484725,1.527494908,0.4582484725,1.221995927,1.069246436,0.7637474542,1.527494908,6.415478615,-0.164,0.346,-0.067,0.277,0.245,-0.167,-0.194,1.467
8470607,Brent Seabrook,D,CHI,1197:31,0.6847503862,1.519811833,0.8350614466,0.9519700491,1.035476194,0.985372507,1.787031496,5.778625211,-0.119,0.094,0.288,-0.051,0.185,-0.008,0.223,0.407
8479580,Dylan Gambrell,C,SJS,66:02,0.3028773347,1.514386673,0.0,0.6057546694,0.908632004,1.817264008,1.211509339,3.028773347,-0.367,0.433,-0.426,-0.251,0.234,1.143,-0.142,-1.234
8476979,Erik Gustafsson,D,CHI,1535:27,0.7033768602,1.5109577,0.664300368,0.8336318343,0.7815298447,1.146243772,1.550034192,5.548861897,-0.1,0.085,0.118,-0.169,-0.069,0.153,-0.014,0.177
8474571,Mikkel Boedker,L,OTT,860:39,0.5112415035,1.51048626,0.6971475048,1.045721257,1.022483007,1.092197758,1.371056759,6.320804043,-0.055,0.445,0.255,0.08,0.142,0.255,-0.185,-0.232
8474683,Derek Grant,C,PIT,557:33,0.3228410008,1.506591337,0.3587122231,0.9326517801,0.5380683347,0.7532956685,2.152273339,5.775266792,-0.156,0.46,-0.186,0.056,-0.168,-0.137,0.419,0.015
8474683,Derek Grant,C,ANA,557:33,0.3228410008,1.506591337,0.3587122231,0.9326517801,0.5380683347,0.7532956685,2.152273339,5.775266792,-0.299,0.325,-0.167,-0.013,-0.287,-0.177,0.431,0.827
8478106,Dylan Sikura,R,CHI,371:53,0.7529243042,1.505848608,0.6991439968,0.6453636893,0.6453636893,1.075606149,1.075606149,4.678886748,-0.05,0.08,0.152,-0.358,-0.206,0.082,-0.488,-0.693
8481479,Brogan Rafferty,D,VAN,26:42,0.0,1.498127341,0.7490636704,0.7490636704,0.7490636704,0.7490636704,1.498127341,2.996254682,-0.774,0.32,0.225,-0.15,0.033,-0.121,-0.142,-2.13
8480946,Dominik Kahun,C,CHI,1068:01,0.6366941839,1.498103962,0.7865045801,0.8426834787,0.711599382,1.161030571,1.797724755,5.93623695,-0.167,0.072,0.24,-0.16,-0.139,0.167,0.234,0.564
8477937,Jake Virtanen,R,VAN,948:40,0.6113843992,1.496837667,0.9486999297,0.7800421644,0.9276177091,1.011946592,1.707659874,5.291637386,-0.163,0.319,0.425,-0.119,0.211,0.142,0.068,0.166
8479337,Alex DeBrincat,L,CHI,1174:23,0.698238792,1.481628656,0.7663596497,0.7493294353,0.8855711508,1.021812866,1.685991229,5.44966862,-0.105,0.055,0.22,-0.254,0.035,0.028,0.122,0.078
8471214,Alex Ovechkin,L,WSH,1336:39,0.6583623237,1.481315228,0.5685856432,0.8528784648,0.6284367636,0.7481390042,1.182059627,5.162159129,0.025,0.209,0.041,-0.09,-0.087,0.037,-0.255,-0.12
8475744,Evgeny Kuznetsov,C,WSH,1132:54,0.7238061612,1.465266131,0.6178833083,0.9533056757,0.6002294995,0.7944213964,1.165151381,5.048989319,0.09,0.193,0.091,0.01,-0.116,0.083,-0.271,-0.233
8475982,Erik Burgdoerfer,D,OTT,40:58,0.0,1.46460537,0.9764035801,0.4882017901,0.9764035801,0.0,0.9764035801,8.299430431,-0.566,0.399,0.534,-0.478,0.096,-0.838,-0.58,1.747
8481425,Josh Teves,D,VAN,13:40,0.0,1.463414634,1.463414634,0.0,0.0,1.463414634,1.463414634,2.926829268,-0.774,0.285,0.939,-0.899,-0.716,0.593,-0.176,-2.199
8476466,Sven Baertschi,L,VAN,315:33,0.2535255902,1.457772144,0.9507209634,0.7605767707,1.077483759,0.8239581683,2.028204722,5.260655997,-0.521,0.28,0.427,-0.139,0.361,-0.046,0.388,0.135
8475736,Connor Brickley,L,NYR,125:41,0.7956504442,1.4321708,1.591300888,0.7956504442,0.7956504442,1.4321708,0.9547805331,7.638244265,0.193,0.207,0.912,-0.2,0.121,0.499,-0.677,2.264
8475786,Zach Hyman,L,TOR,1047:44,0.5726648002,1.431662001,0.7444642403,0.7826418936,1.011707814,0.935352507,1.985237974,6.146602189,0.051,0.307,0.246,-0.121,0.236,0.079,0.264,0.657
8476407,Andy Welinski,D,ANA,394:54,0.5571030641,1.418080527,0.506457331,0.9622689288,0.6583945303,0.7596859965,1.114206128,4.760698911,-0.065,0.237,-0.019,0.017,-0.166,-0.171,-0.608,-0.187
8476851,Alex Galchenyuk,C,ARI,903:51,0.5531891354,1.416164187,0.8187199203,0.7302096587,0.6859545279,0.8851026166,1.548929579,4.735298999,-0.098,0.23,0.293,-0.066,0.088,0.195,0.064,-0.733
8475323,Marcus Kruger,C,CHI,635:57,0.8176743455,1.415205598,0.9120213853,0.8176743455,0.6918782923,1.163613492,1.729695731,6.038210551,0.014,-0.011,0.365,-0.185,-0.159,0.17,0.166,0.666
8471761,Chris Butler,D,STL,170:08,0.1175548589,1.410658307,0.8228840125,0.7053291536,0.9404388715,0.9404388715,1.645768025,4.231974922,-0.326,0.457,0.241,-0.177,0.159,0.206,0.177,-0.221
8480035,Henri Jokiharju,D,CHI,652:40,0.7967313585,1.409601634,0.7660878447,0.7354443309,0.7354443309,0.9193054137,1.378958121,5.117466803,-0.007,-0.017,0.219,-0.268,-0.115,-0.074,-0.185,-0.254
8470281,Duncan Keith,D,CHI,1607:41,0.6966546065,1.405749474,0.7712961715,0.9081390406,0.8210572148,0.9330195623,1.579913126,5.324431636,-0.107,-0.02,0.225,-0.095,-0.03,-0.061,0.016,-0.047
8477290,Michael Raffl,L,PHI,698:30,0.4581245526,1.403006442,0.4867573372,0.744452398,0.7158196135,0.7730851825,1.632068719,6.213314245,-0.096,0.368,-0.033,-0.272,0.027,-0.123,-0.034,0.574
8476453,Nikita Kucherov,R,TBL,1327:56,0.5723178874,1.400672725,0.8132938401,0.8584768312,0.7229278578,0.8735378282,1.536221698,4.87976304,0.008,0.242,0.142,-0.12,-0.173,-0.09,-0.104,-0.382
8477435,Ryan Graves,D,COL,257:02,0.5446764363,1.40059655,0.3890545973,0.7781091947,0.7781091947,0.9337310336,1.789651148,5.446764363,0.003,0.352,-0.152,-0.047,-0.012,0.119,0.175,-0.316
8476880,Tom Wilson,R,WSH,913:57,0.5470758794,1.400514251,0.4595437387,1.050385688,0.5689589146,0.8753214071,1.422397287,5.011215056,-0.087,0.128,-0.068,0.107,-0.147,0.164,-0.014,-0.271
8478136,Jacob Middleton,D,SJS,28:37,0.6988934188,1.397786838,0.0,0.0,1.397786838,0.6988934188,0.0,4.193360513,0.029,0.317,-0.426,-0.856,0.723,0.024,-1.354,-0.069
8479465,Drake Caggiula,C,EDM,732:05,0.7376209448,1.393284007,0.7103016505,1.065452476,0.7103016505,1.010813887,1.748434832,6.310756972,0.176,0.432,0.116,0.2,0.044,0.174,0.093,0.997
8479465,Drake Caggiula,C,CHI,732:05,0.7376209448,1.393284007,0.7103016505,1.065452476,0.7103016505,1.010813887,1.748434832,6.310756972,-0.066,-0.033,0.164,0.062,-0.141,0.017,0.184,0.939
8480029,Alex Formenton,L,OTT,100:31,0.3979439562,1.392803847,0.3979439562,1.392803847,0.5969159343,0.5969159343,0.7958879125,7.759907146,-0.168,0.327,-0.045,0.427,-0.283,-0.241,-0.76,1.207
